image_path,label,cow_id,split
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/0_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/1_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/2_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/3_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/4_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/5_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/6_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/7_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/8_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/9_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/10_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/11_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/12_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/13_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/14_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/15_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5/16_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/100_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/101_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/102_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/103_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/104_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/105_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/106_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/107_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/108_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/109_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/110_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_5_1/111_DGE.tif,2,Cow_5,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_11/20_DGE.tif,2,Cow_11,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_11/21_DGE.tif,2,Cow_11,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_11/22_DGE.tif,2,Cow_11,unassigned
datasets/bcs/dryad_bcs/Total_sorted_DGE_images/2/Cow_11/23_DGE.tif,2,Cow_11,unassigned
